case_id,config_id,parameter_path,value_json
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.missing_physiology_encoding,"""nan_and_validity_false"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.prv_library_comparison_scope,"""fixed_ppi_vectors_only_no_classifier"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.prv_primary_backend,"""local_manual"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.rate_prv_min_duration_s,8.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.rate_prv_min_peaks,5
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.registry_id,"""feature_vector_282_v3"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.sample_entropy.m,2
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.sample_entropy.min_intervals,200
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.sample_entropy.r_sd_fraction,0.2
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.spectral_bands_hz.hf,"[0.15,0.4]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.spectral_bands_hz.lf,"[0.04,0.15]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.spectral_bands_hz.vlf,"[0.003,0.04]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.spectral_prv_min_coverage,0.8
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.spectral_prv_min_duration_s,300.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.spectral_prv_min_intervals,200
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.tachogram_fs_hz,4.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.technical_metadata_allowed,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.time_prv_min_coverage,0.8
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.time_prv_min_duration_s,60.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.time_prv_min_intervals,30
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,features.window_feature_schema,"""window_feature_set_d146_v1"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,manifest.allow_qc_excluded_records,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,manifest.channel_order,"[""RED"",""IR"",""AX"",""AY"",""AZ"",""GX"",""GY"",""GZ""]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,manifest.class_id_order,"[0,1,2]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,manifest.class_name_order,"[""Pre-Frail"",""Robust/Non-Frail"",""Young""]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,manifest.expected_participant_count,29
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,manifest.expected_record_count,261
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,manifest.manifest_version,"""internal_records_v2"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,manifest.path,"""manifests/internal_records_v2.csv"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,manifest.source_dataset_id,"""frailty3_m2_20260815_a054800abda272f6"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,manifest.source_manifest_sha256,"""bd429ae9c56974ba9ffcb924dfbad0ed930f7d2d47418365754a1929ada06e90"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.bottleneck_channels,32
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.branch_count,4
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.classifier_dropout,0.5
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.depth,6
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.dilation,1
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.global_pooling,"""mask_aware_global_average"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.kernel_sizes,"[39,19,9]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.model_id,"""inception_full"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.n_classes,3
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.out_channels,32
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.pool_size,3
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.representation_mode,"""raw"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.residual_interval,3
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.architecture_parameters.variant,"""full"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.dilation,1
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.dropout,0.5
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.ensemble_size,1
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.input_channel_order,"[""RED"",""IR"",""A_dyn_x"",""A_dyn_y"",""A_dyn_z"",""GX"",""GY"",""GZ""]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.input_channels,8
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.input_channels_resolution,"""canonical_frailty_raw_8"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.kernel_sizes,"[39,19,9]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.mask_aware_pooling,true
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.model_id,"""InceptionTimeFull"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.n_classes,3
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.seed_policy,"""outer_cv_repeat_seed_equals_split_seed"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,model.variant,"""single_network"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,output.overwrite_existing,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,output.parquet_missing_dependency_action,"""fail_closed"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,output.root,"""artifacts/runs"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,output.strict_json,true
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,output.write_file_oof,true
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,output.write_member_oof,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,output.write_parquet,true
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,output.write_subject_oof,true
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,output.write_window_oof,true
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,quality.components,[]
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,quality.failure_action,"""fail_closed"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,quality.fit_scope,"""not_applied_off"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,quality.flatline_duration_s,1.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,quality.high_quality_rule,"""not_applied"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,quality.long_gap_max_samples,100
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,quality.mode,"""off"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,quality.window_selection.application_scope,"""outer_train_only"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,quality.window_selection.keep_fraction,1.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,quality.window_selection.policy,"""none"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,quality.window_selection.score_algorithm,"""legacy_cardiac_motion_window_sqi_v1"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,representation_mode,"""raw"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,roles,"[""B"",""R1"",""R2"",""R3"",""R4"",""S1"",""S2"",""W1"",""W2""]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,routing.fs_hz,400.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,routing.hop_s,2.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,routing.source_grid,"""canonical_acquisition_grid"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,routing.window_s,8.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,schema_version,"""ppg_frailty.pipeline_config.v2"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,signal.accelerometer_input_unit,"""g"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,signal.analysis_view.additional_filter,"""none"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,signal.analysis_view.direct_source,"""x_filter_0p2_to_8hz"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,signal.analysis_view.non_identity_semantics,"""rate_only"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,signal.analysis_view.non_identity_source,"""aligned_x_ar"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,signal.channel_order,"[""RED"",""IR"",""AX"",""AY"",""AZ"",""GX"",""GY"",""GZ""]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,signal.dl_resampling.enabled,true
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,signal.dl_resampling.method,"""polyphase_anti_alias"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,signal.dl_resampling.preserve_feature_grid_hz,400.0
